Asset ID,Street,City,Post Code,Building Number,Building Name,Sub-Building,Region,Country,Latitude,Longitude,Building ID,Property Identifier,Year,Scenario,Flood Defences,Physical Risk Score,River Flood Score,River Flood Severity Value (maximum depth (m)),River Flood Severity Lower Bound,River Flood Severity Upper Bound,River Flood Reliability,Surface Flood Score,Surface Flood Severity Value (maximum depth (m)),Surface Flood Severity Lower Bound,Surface Flood Severity Upper Bound,Surface Flood Reliability,Coastal Flood Score,Coastal Flood Severity Value (maximum depth (m)),Coastal Flood Severity Lower Bound,Coastal Flood Severity Upper Bound,Coastal Flood Reliability,Wildfires Score,Wildfires Severity Value (No of fire weather days),Wildfires Severity Lower Bound,Wildfires Severity Upper Bound,Wildfires Likelihood,Wildfires Reliability,Wildfires Climate Reliability,Storms Score,Storms Severity Value (3s gust wind speed (km/h)),Storms Severity Lower Bound,Storms Severity Upper Bound,Storms Reliability,Storms Climate Reliability,Tropical Cyclones Score,Tropical Cyclones Severity Value (3s gust wind speed (km/h)),Tropical Cyclones Severity Lower Bound,Tropical Cyclones Severity Upper Bound,Tropical Cyclones Reliability,Tropical Cyclones Climate Reliability,Subsidence Score,"Subsidence Severity Value (indicator [0,2])",Subsidence Severity Lower Bound,Subsidence Severity Upper Bound,Subsidence Reliability,Subsidence Climate Reliability,Landslide Score,Landslide Likelihood,Landslide Reliability,Landslide Climate Reliability,Extreme Heat Days Score,Extreme Heat Days Severity Value (No of heatwave days),Extreme Heat Days Severity Lower Bound,Extreme Heat Days Severity Upper Bound,Extreme Heat Days Reliability,Extreme Heat Days Climate Reliability,Drought Score,Drought Severity Value (Magnitude),Drought Severity Lower Bound,Drought Severity Upper Bound,Drought Likelihood,Drought Reliability,Drought Climate Reliability,Age Category,Age Category Flag,Asset Use,Asset Type,Structure Category,Flood Elevation Structure,Building Replacement Cost,Gross Premise Area Flag,Gross Premise Area,Floor Count,Currency,Unit of Length,River Flood Loss,Surface Flood Loss,Coastal Flood Loss,Subsidence Loss,Landslide Loss,Wildfires Loss,Storms Loss,Tropical Cyclones Loss,Total Building Loss,Total Loss per Unit/Flat,Total Loss Percentage,Unit/Flat Volume,Basement
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2080,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.02,0.0,0.19,,A,6.326361,0.051766,15.351017,0.096628,0.75,0.9353354,E,155.699997,135.899994,179.099991,0.83,0.83,,,,,,,B,1.051984,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,28.799999,10.9,55.099998,0.8968716,0.8968716,C,4.673573,1.29742,7.363149,0.151319,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,86.0,283.0,0.0,0.0,10.0,0.0,379.0,379.0,0.0017556051,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2090,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.07,0.08,,F,1.03,0.83,1.31,,A,11.536553,0.0,29.540371,0.101657,0.75,0.9353354,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,B,1.089256,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,E,33.599998,12.8,59.099998,0.8968716,0.8968716,B,4.441658,1.07853,9.958818,0.127486,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,259.0,9139.0,1691.0,0.0,0.0,53.0,0.0,11142.0,2228.0,0.0099540782,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2090,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.08,0.08,,F,1.37,1.13,1.68,,A,4.921812,0.0,10.925312,0.134757,0.75,0.9353354,E,160.199997,137.699997,185.399994,0.83,0.83,,,,,,,B,1.000506,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,18.450001,2.0,42.0,0.8968716,0.8968716,B,4.802316,1.069104,8.827497,0.137482,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,23420.0,1351.0,0.0,0.0,60.0,0.0,25231.0,25231.0,0.0199614442,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2090,ssp370,Undefended,D,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.99,1.72,2.35,,A,9.720455,0.0,24.322081,0.138198,0.75,0.9353354,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,A,0.988885,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,33.599998,12.8,59.099998,0.8968716,0.8968716,B,4.441658,1.07853,9.958818,0.127486,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,23966.0,303.0,0.0,0.0,146.0,0.0,24415.0,24415.0,0.082048743,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2090,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.87,1.58,2.24,,A,9.602111,0.0,23.987619,0.090623,0.75,0.9353354,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,A,0.981931,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,32.700001,11.0,57.0,0.8968716,0.8968716,B,4.441658,1.07853,9.958818,0.127486,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,1152.0,31.0,0.0,0.0,16.0,0.0,1199.0,1199.0,0.0377430841,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2090,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.23,2.03,2.47,,B,9.316036,0.0,23.170555,0.187452,0.75,0.9353354,E,157.5,135.899994,183.599991,0.83,0.83,,,,,,,A,0.98587,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,E,33.599998,12.8,59.099998,0.8968716,0.8968716,B,4.109349,1.033261,8.518325,0.126957,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,4810.0,36.0,0.0,55.0,18.0,0.0,4919.0,4919.0,0.1372519391,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2090,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.93,1.66,2.29,,B,9.735561,0.0,24.368219,0.1847,0.75,0.9353354,E,154.800003,133.199997,181.799988,0.83,0.83,,,,,,,A,0.971929,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,E,32.700001,11.0,57.0,0.8968716,0.8968716,B,4.441658,1.07853,9.958818,0.127486,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,5973.0,307.0,0.0,468.0,158.0,0.0,6906.0,6906.0,0.0213579031,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2090,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.36,0.17,0.71,,A,10.731416,0.0,27.120977,0.118228,0.75,0.9353354,E,154.800003,134.099991,182.699997,0.83,0.83,,,,,,,B,1.073145,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,32.700001,11.0,57.0,0.8968716,0.8968716,B,4.155466,1.050507,8.861231,0.12994,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,622.0,451.0,0.0,0.0,15.0,0.0,1088.0,1088.0,0.0034278636,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2090,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.23,0.93,1.63,,B,10.815773,0.0,27.387939,0.163153,0.75,0.9353354,E,154.800003,134.099991,182.699997,0.83,0.83,,,,,,,B,1.0788,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,E,32.700001,11.0,57.0,0.8968716,0.8968716,B,4.441658,1.07853,9.958818,0.127486,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,1829.0,390.0,0.0,194.0,13.0,0.0,2426.0,2426.0,0.0090440253,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2090,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.6,0.39,0.9,,A,11.480313,0.0,29.178038,0.127764,0.75,0.9353354,E,154.800003,134.099991,182.699997,0.83,0.83,,,,,,,C,1.286614,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,E,32.700001,11.0,57.0,0.8968716,0.8968716,B,4.155466,1.050507,8.861231,0.12994,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,753.0,658.0,0.0,0.0,11.0,0.0,1422.0,1422.0,0.0064174413,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2090,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.04,0.0,0.33,,A,6.485132,0.0,15.563308,0.096628,0.75,0.9353354,E,155.699997,135.0,182.699997,0.83,0.83,,,,,,,B,1.055931,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,34.724998,12.8,62.0,0.8968716,0.8968716,B,4.798013,1.130195,10.948363,0.139245,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,119.0,288.0,0.0,0.0,10.0,0.0,417.0,417.0,0.0019280289,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2100,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.07,0.08,,F,1.15,0.92,1.47,,A,14.858419,0.92,42.397362,0.101657,0.75,0.9353354,E,158.399994,132.300003,186.299988,0.83,0.83,,,,,,,B,1.092094,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,E,39.174999,16.0,71.099998,0.8968716,0.8968716,D,6.013651,1.104624,13.292025,0.148527,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,259.0,10394.0,1709.0,0.0,0.0,53.0,0.0,12416.0,2483.0,0.0110914513,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2100,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.08,0.08,,F,1.5,1.23,1.86,,A,6.428304,0.0,19.089952,0.134757,0.75,0.9353354,E,160.199997,134.099991,189.0,0.83,0.83,,,,,,,B,1.003215,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,23.016666,4.0,57.200001,0.8968716,0.8968716,E,7.097039,1.217596,12.909554,0.158737,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,28092.0,1366.0,0.0,0.0,60.0,0.0,29918.0,29918.0,0.0236695256,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2100,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.15,1.83,2.57,,A,12.540651,0.6384,35.97134,0.138198,0.75,0.9353354,E,157.5,132.300003,186.299988,0.83,0.83,,,,,,,A,0.991672,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,39.174999,16.0,71.099998,0.8968716,0.8968716,D,6.013651,1.104624,13.292025,0.148527,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,31007.0,307.0,0.0,0.0,146.0,0.0,31460.0,31460.0,0.1057274187,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2100,ssp370,Undefended,C,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.03,1.7,2.46,,A,12.352316,0.6032,35.256992,0.090623,0.75,0.9353354,E,157.5,132.300003,186.299988,0.83,0.83,,,,,,,A,0.98472,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,38.25,16.0,70.0,0.8968716,0.8968716,D,6.013651,1.104624,13.292025,0.148527,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,1564.0,32.0,0.0,0.0,16.0,0.0,1612.0,1612.0,0.050739807,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2100,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.33,2.12,2.61,,B,12.034956,0.5808,34.635361,0.187452,0.75,0.9353354,E,157.5,132.300003,186.299988,0.83,0.83,,,,,,,A,0.988646,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,E,39.174999,16.0,71.099998,0.8968716,0.8968716,C,5.830889,1.136415,12.570992,0.142681,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,5097.0,36.0,0.0,59.0,18.0,0.0,5210.0,5210.0,0.1453726447,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2100,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.09,1.77,2.51,,B,12.484524,0.6064,35.418499,0.1847,0.75,0.9353354,E,154.800003,129.599991,184.5,0.83,0.83,,,,,,,A,0.974726,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,E,38.25,16.0,70.0,0.8968716,0.8968716,D,6.013651,1.104624,13.292025,0.148527,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,7116.0,311.0,0.0,503.0,158.0,0.0,8088.0,8088.0,0.0250127511,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2100,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.54,0.25,0.91,,A,13.6493,0.7088,37.974102,0.118228,0.75,0.9353354,E,154.800003,129.599991,184.5,0.83,0.83,,,,,,,B,1.075968,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,38.25,16.0,70.0,0.8968716,0.8968716,E,6.041394,1.071101,12.857655,0.150447,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,793.0,456.0,0.0,0.0,15.0,0.0,1264.0,1264.0,0.0039831742,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2100,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.4,1.04,1.89,,B,13.845699,0.7632,39.014366,0.163153,0.75,0.9353354,E,154.800003,129.599991,184.5,0.83,0.83,,,,,,,B,1.081618,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,E,38.25,16.0,70.0,0.8968716,0.8968716,D,6.013651,1.104624,13.292025,0.148527,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,2087.0,394.0,0.0,227.0,13.0,0.0,2721.0,2721.0,0.0101420594,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2100,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.74,0.46,1.1,,A,14.588779,0.8144,40.396,0.127764,0.75,0.9353354,E,154.800003,129.599991,184.5,0.83,0.83,,,,,,,C,1.289447,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,E,38.25,16.0,70.0,0.8968716,0.8968716,E,6.041394,1.071101,12.857655,0.150447,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,980.0,663.0,0.0,0.0,11.0,0.0,1654.0,1654.0,0.0074667439,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2100,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.06,0.0,0.5,,A,8.355549,0.169206,25.257988,0.096628,0.75,0.9353354,E,156.599991,131.399994,186.299988,0.83,0.83,,,,,,,B,1.058771,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,E,40.441666,16.9,75.099998,0.8968716,0.8968716,E,6.133253,1.103528,11.501058,0.152554,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,157.0,291.0,0.0,0.0,10.0,0.0,458.0,458.0,0.0021189516,1.0,0.0
